fsi_id,epu_low_regime_idx,epu_markov_converged,epu_markov_finite_bse,epu_fsi_beta_low,epu_fsi_beta_high,epu_fsi_beta_low_se,epu_fsi_beta_high_se,epu_fsi_beta_low_p,epu_fsi_beta_high_p,epu_fsi_beta_high_positive,epu_fsi_beta_high_sig_5pct,epu_fsi_beta_amplification,epu_fsi_msr_conditions_pass,cfsi_low_regime_idx,cfsi_markov_converged,cfsi_markov_finite_bse,cfsi_fsi_beta_low,cfsi_fsi_beta_high,cfsi_fsi_beta_low_se,cfsi_fsi_beta_high_se,cfsi_fsi_beta_low_p,cfsi_fsi_beta_high_p,cfsi_fsi_beta_high_positive,cfsi_fsi_beta_high_sig_5pct,cfsi_fsi_beta_amplification,cfsi_fsi_msr_conditions_pass,vixc_low_regime_idx,vixc_markov_converged,vixc_markov_finite_bse,vixc_fsi_beta_low,vixc_fsi_beta_high,vixc_fsi_beta_low_se,vixc_fsi_beta_high_se,vixc_fsi_beta_low_p,vixc_fsi_beta_high_p,vixc_fsi_beta_high_positive,vixc_fsi_beta_high_sig_5pct,vixc_fsi_beta_amplification,vixc_fsi_msr_conditions_pass
fsi_22d47c7afee2,0,True,True,-0.02083158386,0.2894318341,0.08005066011,0.2608471483,0.7946863589,0.2671783093,True,False,True,False,0,True,True,-0.01006561915,0.008414674387,0.04154821118,0.1098845903,0.8085759179,0.9389597516,True,False,True,False,0,True,True,-0.01285890784,0.09337155936,0.007448155144,0.03855465768,0.08426551227,0.01544396958,True,True,True,True
fsi_ad679c1acf0b,0,True,True,0.02813287853,0.2268786855,0.03582041943,0.3147856619,0.4322269168,0.471069365,True,False,True,False,0,True,True,0.03895092044,0.164248847,0.02985756507,0.1349385997,0.192043454,0.2235236666,True,False,True,False,0,True,True,-0.009950127979,0.1142639704,0.008790985589,0.05672747584,0.2576950661,0.04398208607,True,True,True,True
fsi_0c946c377028,0,True,True,0.09070123497,-0.0893801782,0.1076215629,0.4328864151,0.3993518374,0.8364199711,False,False,False,False,0,True,True,0.09263603411,0.3314190477,0.05745030995,0.1875413572,0.1068629852,0.07719834504,True,False,True,False,0,True,True,-0.01842406407,0.092418548,0.008347418405,0.04652675381,0.02730308344,0.046994163,True,True,True,True
fsi_cf6524521b17,0,True,True,0.05716084805,-0.04755468541,0.04982278238,0.2423168332,0.2512645382,0.8444144723,False,False,False,False,0,True,True,0.06203761868,0.4762372998,0.04400975312,0.1547154284,0.1586479544,0.002082900255,True,True,True,True,0,True,True,0.02056907153,0.1652538712,0.007969463273,0.04949348975,0.009851863429,0.0008411048108,True,True,True,True
fsi_e3df1c173e29,0,True,True,0.03263809603,0.07834062594,0.04883124229,0.3244606164,0.5038875261,0.8092072956,True,False,True,False,0,True,True,0.06381534636,0.2625829913,0.04222348133,0.1607517598,0.1306939467,0.1023704282,True,False,True,False,0,True,True,0.01474133616,0.1718874162,0.007399522356,0.04250068063,0.04634900383,5.2469602e-05,True,True,True,True
fsi_50f8b456795a,0,True,True,0.03836436204,0.08376454752,0.0451949487,0.3130572399,0.3959570084,0.7890307638,True,False,True,False,0,True,True,0.06541362738,0.2489541309,0.04248821374,0.1284547579,0.1236649264,0.05261485562,True,False,True,False,0,True,True,0.01384648352,0.1501767509,0.007631591538,0.03822189793,0.06962173323,8.527280438e-05,True,True,True,True
fsi_12bd3da23309,0,True,True,-0.02976502284,0.01000023503,0.03576969298,0.3504891087,0.4053357559,0.9772376646,True,False,True,False,0,True,True,0.04081211088,0.1276614319,0.03615212099,0.1361064976,0.2589402368,0.3482688129,True,False,True,False,0,True,True,0.008303091743,0.08149838437,0.007624061634,0.03888938078,0.2761256243,0.03611358463,True,True,True,True
fsi_5fc6de59a6d0,0,True,True,0.02109682894,-0.01095397896,0.0394393599,0.3085355002,0.5927064658,0.9716785428,False,False,False,False,0,True,True,0.0674319722,0.3161459332,0.03481125444,0.1845101992,0.05273631123,0.08663284082,True,False,True,False,0,True,True,0.002740271594,0.1388384845,0.006954038791,0.04704965661,0.6935406629,0.003168570509,True,True,True,True
fsi_9c8cc7a4e4e3,0,True,True,0.03405592033,0.3129330532,0.03896890257,0.4591708105,0.3821587895,0.4955439453,True,False,True,False,0,True,True,0.04174800975,0.160824324,0.0314748208,0.1420791213,0.1847092642,0.2576617807,True,False,True,False,0,True,True,-0.006101867947,0.09173066976,0.008010256456,0.04832341818,0.4462051217,0.05766113758,True,False,True,False
fsi_03d1a758205e,0,True,True,-0.06511752088,-0.2974819849,0.03388613839,0.3032671655,0.05464898386,0.3266303125,False,False,False,False,0,True,True,-0.01423635127,0.1939902143,0.03624544423,0.130715977,0.6944847148,0.1377932846,True,False,True,False,0,True,True,-0.02942008701,0.09324544828,0.00909880475,0.05421862615,0.001223256017,0.08546794736,True,False,True,False
fsi_e0a40f5a6c18,0,True,True,0.03921146501,0.07081341061,0.04511805221,0.3337750931,0.3848001241,0.8319829437,True,False,True,False,0,True,True,0.06696625031,0.2335519191,0.04368645064,0.1291901123,0.1253045002,0.07063518251,True,False,True,False,0,True,True,0.0111979457,0.1468402436,0.007857637723,0.03799596968,0.1541273336,0.0001112591702,True,True,True,True
fsi_158e68697044,0,True,True,0.008347858954,-0.08550638051,0.0413966801,0.2528701986,0.8401862287,0.7352551507,False,False,False,False,0,True,True,0.03961823195,0.1726564715,0.03408534552,0.172942046,0.2451036813,0.3181102871,True,False,True,False,0,True,True,0.01224367645,0.1442243606,0.007175178621,0.04499544505,0.08793488425,0.001349169769,True,True,True,True
fsi_32cd068576ce,0,True,True,0.01530059172,0.0146155314,0.03523743935,0.2355725538,0.6641330017,0.9505289153,True,False,False,False,0,True,True,0.03634328635,0.178179094,0.03259881639,0.1470057254,0.2649081863,0.2254911467,True,False,True,False,0,True,True,-0.002807765799,0.1870772612,0.007643502086,0.04064948829,0.7133652507,4.180422728e-06,True,True,True,True
fsi_df2dcbfd6ffe,0,True,True,-0.04744410041,0.1791616655,0.07943299071,0.2782856008,0.5503173985,0.5197018812,True,False,True,False,0,True,True,0.04221041622,0.1274106668,0.0395231711,0.1249067532,0.285524284,0.3077065202,True,False,True,False,0,True,True,-0.007866352301,0.07585542674,0.007697129431,0.03877901572,0.3067879089,0.05045400055,True,False,True,False
fsi_21419ee27d2a,0,True,True,-0.06893199005,0.1823621783,0.07797654314,0.2951455988,0.3766911874,0.536659769,True,False,True,False,0,True,True,0.0402844493,0.1366541247,0.03898562979,0.1215445775,0.3014563508,0.2608803483,True,False,True,False,0,True,True,-0.008634173599,0.08137665464,0.007734367021,0.03855489653,0.2642771614,0.03480070601,True,True,True,True
fsi_5aee95f0f32a,0,True,True,0.01641213898,0.3718944541,0.08496377424,0.3215569057,0.8468287205,0.2474590381,True,False,True,False,0,True,True,0.03920011156,0.008642635323,0.04559134195,0.148471994,0.3898911275,0.9535809232,True,False,False,False,0,True,True,-0.02104167624,0.07976786581,0.007651703829,0.04276248756,0.00596073711,0.06212954509,True,False,True,False
fsi_c21027bb4877,0,True,True,0.03303809084,0.09575990911,0.04931695518,0.3207449434,0.5029129748,0.7652798369,True,False,True,False,0,True,True,0.06617546779,0.2661325728,0.04237428712,0.1620618645,0.1183612174,0.100555493,True,False,True,False,0,True,True,0.01565521841,0.1725495773,0.007366804766,0.04254151776,0.03357802492,4.991432788e-05,True,True,True,True
fsi_b3f2e7d71689,0,True,True,-0.007776251143,-0.07116188376,0.03675410341,0.3131270552,0.8324385785,0.8202200124,False,False,False,False,0,True,True,0.02027476658,0.07286161883,0.03553407317,0.1227637592,0.5682894333,0.552839347,True,False,True,False,0,True,True,0.01397902797,0.09549356894,0.007293358857,0.03957860649,0.05527872115,0.01583236121,True,True,True,True
fsi_fe580773f4d1,0,True,True,0.03856622492,0.05521824691,0.04432128278,0.3388687173,0.3842176878,0.8705587566,True,False,True,False,0,True,True,0.06435179134,0.2247894199,0.04364837858,0.1273368334,0.1403947509,0.07751110669,True,False,True,False,0,True,True,0.0108985263,0.1465587262,0.007875750155,0.03779867605,0.1664172438,0.0001056000524,True,True,True,True
fsi_30d6de210295,0,True,True,0.03862456308,0.06326269058,0.04482640174,0.336541257,0.3888814491,0.8508931095,True,False,True,False,0,True,True,0.0655927465,0.2276907779,0.04370075601,0.1286770908,0.1333679216,0.07681479127,True,False,True,False,0,True,True,0.01109684274,0.146816618,0.007847920787,0.03792784616,0.1573662894,0.0001084141182,True,True,True,True
fsi_5e86149a7b60,0,True,True,0.03173353329,0.2360386097,0.0391714313,0.4443138148,0.4178716013,0.5952503899,True,False,True,False,0,True,True,0.0437159181,0.1597726128,0.03010622639,0.1394400771,0.146486114,0.2518714673,True,False,True,False,0,True,True,-0.005504098511,0.09336132676,0.008014227915,0.04836359445,0.492214528,0.05355667024,True,False,True,False
fsi_766e4975ce37,0,True,True,0.03045909337,0.2230890458,0.03883239606,0.4446286818,0.4328211196,0.6158487606,True,False,True,False,0,True,True,0.04232178178,0.1667813828,0.03055679716,0.1383209273,0.1660462861,0.2279113213,True,False,True,False,0,True,True,-0.006096794435,0.09420158816,0.008004501321,0.04851315628,0.4462565436,0.05216445914,True,False,True,False
fsi_9ebc9564c35f,0,True,True,-0.01863491305,0.1086256808,0.07594000964,0.2911979037,0.8061545315,0.7091257921,True,False,True,False,0,True,True,0.205918014,0.4459598285,0.05282420898,0.1410709197,9.692034245e-05,0.001570959613,True,True,True,True,0,True,True,-0.004504670546,0.06331684069,0.007459507335,0.03966306618,0.5459213536,0.1104067065,True,False,True,False
fsi_1b87158dee97,0,True,True,0.0137032792,0.02416669171,0.03501895067,0.2408171636,0.6955678208,0.9200641911,True,False,True,False,0,True,True,0.03619824073,0.189224934,0.03262453019,0.1461795869,0.2671970409,0.1955034933,True,False,True,False,0,True,True,-0.002926638243,0.1907213136,0.007590118277,0.04101722446,0.6998038013,3.32279718e-06,True,True,True,True
fsi_33c3ff788db7,0,True,True,0.006918542236,0.1532905124,0.03679665743,0.5427920703,0.8508602337,0.7776282951,True,False,True,False,0,True,True,0.01990770573,0.1085098405,0.03714074719,0.1400486069,0.5919536149,0.4384570905,True,False,True,False,0,True,True,-0.008547903572,0.09427141712,0.008090770359,0.0482159053,0.2907395763,0.05056025391,True,False,True,False
fsi_e53d730322b1,0,True,True,-0.0273256672,-0.06839059918,0.03616519394,0.3680336955,0.449901549,0.8525804269,False,False,False,False,0,True,True,0.030432648,0.1030282341,0.03738219523,0.1398236285,0.4155906868,0.4612170813,True,False,True,False,0,True,True,0.003795141299,0.08743162232,0.007585066211,0.03892569368,0.6168329766,0.02469658051,True,True,True,True
fsi_7450cf8c5ffd,0,True,True,0.02450478906,0.192421306,0.03567496688,0.3090779727,0.4921518537,0.5335700387,True,False,True,False,0,True,True,0.04027798641,0.1686233948,0.02941972611,0.1338716109,0.1709739741,0.2078171635,True,False,True,False,0,True,True,-0.009698259472,0.111589415,0.008801848764,0.05650270995,0.2705297338,0.04827505187,True,True,True,True
fsi_5001ec3e9a5d,0,True,True,0.1073694089,0.06624341405,0.04275106116,0.2659127632,0.01202183391,0.8032702094,True,False,False,False,0,True,True,0.03826828175,0.222455996,0.02557496233,0.1451996739,0.1345707531,0.1255052781,True,False,True,False,0,True,True,0.006444634129,0.141926909,0.007949412395,0.04701981541,0.4175346856,0.002540722662,True,True,True,True
fsi_e866781421ec,0,True,True,0.07376940566,-0.06762562925,0.04372806077,0.2741828424,0.09160261697,0.8051835339,False,False,False,False,0,True,True,0.07411287803,0.3130590304,0.04262961499,0.1773004668,0.08211741304,0.07744657515,True,False,True,False,0,True,True,0.01207747183,0.1895502158,0.0068140968,0.04668360282,0.07632412466,4.900618125e-05,True,True,True,True
fsi_99a9316e71d8,0,True,True,0.04887861922,0.3685049828,0.0439805444,0.4472022346,0.2664094957,0.4099264185,True,False,True,False,0,True,True,0.08871920951,0.3014958886,0.03512726639,0.1980401693,0.01154841968,0.1279094729,True,False,True,False,0,True,True,0.008183743739,0.1771435043,0.006822446714,0.04738893931,0.2303211162,0.0001854331566,True,True,True,True
fsi_836b8df54457,0,True,True,0.01402674122,0.146582577,0.09995258868,0.3584328496,0.8883961444,0.682573359,True,False,True,False,0,True,True,0.03037337738,0.07594677072,0.04830714928,0.174999837,0.5295092514,0.6643015476,True,False,True,False,0,True,True,-0.0175476582,0.09029405139,0.008140224335,0.04772178621,0.03110924259,0.05847860826,True,False,True,False
fsi_18decb5dacba,0,True,True,0.02072136536,-0.009554500327,0.04024502309,0.3122803757,0.6066367408,0.9755918089,False,False,False,False,0,True,True,0.06742194807,0.310079989,0.03509715624,0.1855267337,0.05473059064,0.09465269073,True,False,True,False,0,True,True,0.001651260074,0.1437159879,0.006979942326,0.04672535042,0.8129887157,0.002099664138,True,True,True,True
fsi_821f4b001837,0,True,True,0.06752646558,-0.08945748193,0.06575494537,0.2360914248,0.3044481305,0.704754446,False,False,False,False,0,True,True,0.04846396498,0.4625132034,0.03594304534,0.2843171504,0.1775444084,0.1037899964,True,False,True,False,0,True,True,0.04448498151,0.1530188066,0.006667384946,0.04922549465,2.522917809e-11,0.001880221111,True,True,True,True
fsi_ce6c88a41272,0,True,True,0.006343893948,0.1882213247,0.03710743997,0.5521036602,0.8642550905,0.7331663377,True,False,True,False,0,True,True,0.01873799209,0.09960640332,0.03657649545,0.1418039633,0.6084438686,0.4824152387,True,False,True,False,0,True,True,-0.008164079664,0.09431322829,0.008077921198,0.0485054951,0.3121763533,0.05184936132,True,False,True,False
fsi_60b370348e3d,0,True,True,0.005774757919,0.02037878284,0.03426364313,0.3803998066,0.8661593161,0.957276156,True,False,True,False,0,True,True,-0.003572981959,0.09080846235,0.03440312952,0.1366679431,0.917283382,0.5064049269,True,False,True,False,0,True,True,-0.01004016901,0.118902234,0.00895128648,0.05569518426,0.2620132543,0.03277125489,True,True,True,True
fsi_0fdd0e4c4ed6,0,True,True,-0.03887990754,0.1465786153,0.08023137565,0.2507485816,0.6279620335,0.5588408623,True,False,True,False,0,True,True,0.03817707919,0.1131544302,0.04027485343,0.1269508988,0.3431734675,0.3727551773,True,False,True,False,0,True,True,-0.007561873422,0.0760774524,0.007722611429,0.03866088942,0.3274880574,0.04908940419,True,True,True,True
fsi_67ba00caeb3e,0,True,True,-0.07040642698,-0.2752820241,0.03061250007,0.3246494502,0.02145251991,0.3964734979,False,False,False,False,0,True,True,-0.01117204855,0.1795450108,0.0356577696,0.1131982728,0.7540427512,0.1127141616,True,False,True,False,0,True,True,-0.02951759222,0.03121075465,0.007812001654,0.03450204322,0.0001577803955,0.3656741657,True,False,True,False
fsi_6038cc2166a4,0,True,True,-0.07073835589,-0.2528530238,0.03041012191,0.3091715685,0.02001081158,0.4134482805,False,False,False,False,0,True,True,-0.009186720449,0.1830078515,0.03514620126,0.1122309875,0.7937949513,0.102967218,True,False,True,False,0,True,True,-0.02924614463,0.03252012788,0.007840621161,0.03453006476,0.0001914189388,0.346299303,True,False,True,False
fsi_ee516ab424c7,0,True,True,0.0370592436,0.06901444028,0.04534057731,0.3267577679,0.413726894,0.83272357,True,False,True,False,0,True,True,0.06609657971,0.2387913919,0.04333400492,0.1292060398,0.1271887638,0.06458148629,True,False,True,False,0,True,True,0.01179165603,0.1459939637,0.007853417962,0.03796942354,0.1332345484,0.0001205326279,True,True,True,True
fsi_382afc32aeee,0,True,True,0.03362620631,0.09648578591,0.04928314586,0.316819265,0.4950452208,0.7607125637,True,False,True,False,0,True,True,0.06692074996,0.2723957098,0.04221083721,0.1612471308,0.112877156,0.09116084662,True,False,True,False,0,True,True,0.01558400688,0.1721893481,0.007370082364,0.04252953934,0.03447295845,5.150290061e-05,True,True,True,True
fsi_d6d8fc17fff7,0,True,True,0.03964444793,0.2259162468,0.03853874385,0.4258900251,0.3036250348,0.5957952748,True,False,True,False,0,True,True,0.03434903179,0.1317132943,0.03382106319,0.1475571666,0.3098148339,0.3720577416,True,False,True,False,0,True,True,-0.006964685738,0.09160268035,0.008067976588,0.04718261163,0.3879996912,0.05220372111,True,False,True,False
fsi_1903c8a9829b,0,True,True,0.08697033741,-0.1363138928,0.1043215043,0.4549104168,0.4044635696,0.764444164,False,False,False,False,0,True,True,0.09533051674,0.3306430978,0.05530175385,0.1763078814,0.08473953504,0.06074138222,True,False,True,False,0,True,True,-0.01826463028,0.09326411868,0.008387187502,0.04647954072,0.02942969304,0.04479623261,True,True,True,True
fsi_c6c08d88915a,0,True,True,0.0887006191,-0.1782353654,0.1048883277,0.4524045625,0.3977384219,0.6936006752,False,False,False,False,0,True,True,0.09793532314,0.3352466005,0.05552209646,0.1773971415,0.0777491287,0.05878359548,True,False,True,False,0,True,True,-0.0174222253,0.0869579676,0.008378802855,0.04668186475,0.03758780609,0.06249345541,True,False,True,False
fsi_1d4a2e900ba4,0,True,True,-0.0047987674,0.132930871,0.06272770957,0.343531225,0.9390200759,0.6987900702,True,False,True,False,0,True,True,0.07926052945,0.5973371194,0.02758655652,0.2006275853,0.004063911015,0.002907586004,True,True,True,True,0,True,True,0.03659083586,0.1660387789,0.007875585497,0.04507533196,3.382528269e-06,0.0002299773041,True,True,True,True
fsi_da40b6d938f0,0,True,True,0.0627065865,-0.1973550709,0.03863699253,0.2683766481,0.1045963341,0.4621166029,False,False,False,False,0,True,True,0.05848986442,0.2716185572,0.03595984014,0.1656544233,0.1038363324,0.1010738388,True,False,True,False,0,True,True,0.006458456667,0.1671346318,0.006860994458,0.04678351662,0.3465360159,0.0003535745086,True,True,True,True
fsi_dc4bf9243d89,0,True,True,0.05072136892,0.2204447108,0.043795653,0.3906603054,0.2468081073,0.5725585155,True,False,True,False,0,True,True,0.0878208291,0.3172986399,0.03425287182,0.1980204272,0.01035043091,0.1090775559,True,False,True,False,0,True,True,0.008439348332,0.178651112,0.006820576547,0.04734961237,0.2159621815,0.0001612822948,True,True,True,True
fsi_5827f6c14f85,0,True,True,0.07512326186,-0.08444054464,0.04424820583,0.2741857797,0.08955124219,0.7581064088,False,False,False,False,0,True,True,0.07189894868,0.3080714712,0.04233404596,0.1819733747,0.08943761625,0.09046535462,True,False,True,False,0,True,True,0.01192461986,0.1896147465,0.006838374947,0.04620862185,0.08119750015,4.070353219e-05,True,True,True,True
fsi_d4f6695e83ce,0,True,True,0.102165688,0.1281108309,0.04419688211,0.1786206346,0.02079951784,0.4732364977,True,False,True,False,0,True,True,0.06641658986,0.197950639,0.039488447,0.1764835878,0.0925834646,0.2620165312,True,False,True,False,0,True,True,-0.006074125249,0.2006399638,0.007382199519,0.04158130838,0.4106177701,1.39831885e-06,True,True,True,True
fsi_d5ff794a90a4,0,True,True,0.02431391727,-0.06580620361,0.04208578958,0.2899550498,0.5634513304,0.8204601947,False,False,False,False,0,True,True,0.04408463202,0.2043619008,0.03522581967,0.1616117688,0.2107570955,0.2060421441,True,False,True,False,0,True,True,0.01276399138,0.1800771232,0.007516507331,0.04468204492,0.08948361047,5.573182523e-05,True,True,True,True
fsi_9f860b39ed5f,0,True,True,0.08465617087,-0.2221101708,0.1052766873,0.4664752744,0.4213217449,0.6339706196,False,False,False,False,0,True,True,0.09331612462,0.3242131245,0.05650831232,0.1837240148,0.09866307231,0.0776184495,True,False,True,False,0,True,True,-0.01817143276,0.08973547608,0.008370588962,0.04648105109,0.02994125091,0.05353477759,True,False,True,False
fsi_e4009c06ebb8,0,True,True,0.02917928939,0.2452611435,0.03605579656,0.3115136583,0.4183532408,0.4310941701,True,False,True,False,0,True,True,0.04152115892,0.1582568029,0.02948237172,0.1354660417,0.1590308629,0.2427101057,True,False,True,False,0,True,True,-0.00983203145,0.114131166,0.008799209133,0.05660768181,0.2638332842,0.04378136002,True,True,True,True
fsi_c9249b69ffce,0,True,True,-0.05690105515,0.1709078514,0.07719898231,0.2832772988,0.4610797718,0.5462935026,True,False,True,False,0,True,True,0.04112468767,0.1151488715,0.04035193157,0.1216215045,0.3081315644,0.343750629,True,False,True,False,0,True,True,-0.00926601063,0.08090514866,0.007747551384,0.03847554638,0.2316996228,0.0354860524,True,True,True,True
fsi_1623bd3ff524,0,True,True,-0.06717364085,-0.2832232342,0.03396658908,0.3142120441,0.04796948093,0.367388372,False,False,False,False,0,True,True,-0.01478282483,0.1831148135,0.03611192391,0.1315041417,0.6822745213,0.1637818661,True,False,True,False,0,True,True,-0.02967770779,0.09575752234,0.009019053986,0.05396740295,0.0009998937737,0.07600386302,True,False,True,False
fsi_d25a38d6b1f5,0,True,True,0.005967618498,-0.07342155928,0.04212095148,0.2712752786,0.8873342343,0.7866576696,False,False,False,False,0,True,True,0.0426833975,0.1639939347,0.03458518067,0.1806919834,0.2171459725,0.3640957645,True,False,True,False,0,True,True,0.0105984208,0.1314874967,0.007172391924,0.04500971971,0.1394964107,0.0034855902,True,True,True,True
fsi_87f9163440fd,0,True,True,0.03804642656,0.08710753795,0.04579883312,0.3228077322,0.4061266446,0.7872807278,True,False,True,False,0,True,True,0.06828645087,0.2408771033,0.04343594522,0.1304339595,0.1159230835,0.06478539511,True,False,True,False,0,True,True,0.01258873302,0.1481629591,0.007764408262,0.03793245175,0.1049450907,9.384876442e-05,True,True,True,True
fsi_9fca6bd32edb,0,True,True,0.04981678746,0.2066629736,0.04367083017,0.3903050482,0.2539807602,0.5964649513,True,False,True,False,0,True,True,0.08718107614,0.3285520826,0.0344667507,0.1966663482,0.01142494448,0.09479942482,True,False,True,False,0,True,True,0.007758988271,0.1760720791,0.006822838507,0.04744115628,0.2554512369,0.0002061337489,True,True,True,True
fsi_72f8d4974471,0,True,True,-0.06032374875,0.164322441,0.07581293918,0.2925904033,0.4262110813,0.5743800314,True,False,True,False,0,True,True,0.04148363851,0.1205802771,0.04023974787,0.1207995031,0.3025820939,0.3181895578,True,False,True,False,0,True,True,-0.009360686392,0.08045340364,0.007747545998,0.03847648236,0.2269653129,0.03653020972,True,True,True,True
fsi_83da0421dafb,0,True,True,0.09199774784,-0.1254794889,0.1029863402,0.4418989778,0.3716962773,0.7764447545,False,False,False,False,0,True,True,0.09597030493,0.3474198914,0.05417088016,0.1718890583,0.07645738077,0.04326043423,True,True,True,True,0,True,True,-0.01903280427,0.09133683913,0.008370520747,0.04657481478,0.02297863085,0.0498699384,True,True,True,True
fsi_891d1677760d,0,True,True,-0.02749228507,0.2995295293,0.07835393668,0.2678586445,0.7256835875,0.2634656546,True,False,True,False,0,True,True,-0.01178873611,0.01493225447,0.04108043049,0.1094247019,0.7741374351,0.8914564907,True,False,True,False,0,True,True,-0.01314550683,0.09436529436,0.007439897967,0.03862167214,0.0772460777,0.01455262832,True,True,True,True
fsi_b3b21d52d9aa,0,True,True,-0.07680312589,-0.3215270301,0.0309919406,0.3482261652,0.01320602568,0.3558362086,False,False,False,False,0,True,True,-0.007961341316,0.2188052164,0.03629963889,0.1334834557,0.8263985407,0.1011729617,True,False,True,False,0,True,True,-0.0306939009,0.03959995904,0.007733143117,0.03848490752,7.213354235e-05,0.3034920171,True,False,True,False
fsi_797d58646933,0,True,True,0.03133060354,0.2886543685,0.03742119133,0.3978013734,0.4024563964,0.468069081,True,False,True,False,0,True,True,0.04325809552,0.1614594829,0.03133264533,0.137980831,0.1673995742,0.2419370715,True,False,True,False,0,True,True,-0.006710243132,0.09186171588,0.007933041381,0.04887855564,0.3976307964,0.0601916873,True,False,True,False
fsi_22961d5ccab4,0,True,True,0.022530353,-0.04765217499,0.04153704481,0.2979145163,0.5875320377,0.8729184831,False,False,False,False,0,True,True,0.04418154798,0.2077589658,0.03526907037,0.1606806255,0.2103150761,0.1960133901,True,False,True,False,0,True,True,0.01316759117,0.181361206,0.007505232669,0.04477572098,0.07935261545,5.112222298e-05,True,True,True,True
fsi_0f0110d9f749,0,True,True,0.06949739271,-0.2457259353,0.1101974183,0.4001093068,0.5282611439,0.5391181845,False,False,False,False,0,True,True,0.108057809,0.2794752384,0.06211694877,0.2055660819,0.08193164157,0.173975648,True,False,True,False,0,True,True,-0.01710767515,0.07094212688,0.008411855752,0.0470163639,0.04197604643,0.1313290401,True,False,True,False
fsi_97f811b80739,0,True,True,0.02666137511,0.1963446806,0.03869915134,0.4344376174,0.4908613223,0.6513040091,True,False,True,False,0,True,True,0.04226502796,0.1703937546,0.03047651483,0.1377892128,0.1655007836,0.2162258778,True,False,True,False,0,True,True,-0.00569670394,0.09413344009,0.007996046539,0.04860311318,0.4761923112,0.05277248694,True,False,True,False
fsi_234185bca2f6,0,True,True,-0.07041687019,-0.327360039,0.03444111464,0.333661076,0.04089841443,0.326535809,False,False,False,False,0,True,True,-0.01455098546,0.1796333829,0.03648935211,0.1341142905,0.6900601289,0.1804387858,True,False,True,False,0,True,True,-0.0302151521,0.09197784321,0.009000746688,0.05414171502,0.0007880433824,0.08935026733,True,False,True,False
fsi_befcb6f4c5fe,0,True,True,0.03176944278,0.2720727368,0.03915578069,0.4509536547,0.4171588374,0.5462908484,True,False,True,False,0,True,True,0.0429898972,0.1646302673,0.02953094551,0.1406220039,0.1454596515,0.2417076982,True,False,True,False,0,True,True,-0.005326836847,0.09152236185,0.007993622665,0.04855076081,0.5051645195,0.05941822133,True,False,True,False
fsi_3c0db2d35527,0,True,True,0.06303178549,-0.2563906222,0.1096120016,0.3963536396,0.5652611593,0.5177138896,False,False,False,False,0,True,True,0.1078891582,0.2539406678,0.06251417307,0.2079444252,0.08437707162,0.2220122414,True,False,True,False,0,True,True,-0.01641086089,0.07265160898,0.008418793425,0.04699996992,0.05125809355,0.122157732,True,False,True,False
fsi_e0976113c1c4,0,True,True,0.012411412,0.03649108886,0.03465950683,0.2456912477,0.7202718774,0.8819291119,True,False,True,False,0,True,True,0.03673306345,0.1937636092,0.03273425693,0.1452331057,0.2617945505,0.1821527593,True,False,True,False,0,True,True,-0.0022108117,0.1918949798,0.007564164304,0.04124341935,0.7700768187,3.275503452e-06,True,True,True,True
fsi_d1c2b7d92e9c,0,True,True,0.02283519154,-0.241785,0.03653898559,0.2667613965,0.5320011354,0.3647391079,False,False,False,False,0,True,True,0.03993558103,0.128996768,0.03897816564,0.1422916523,0.3055694944,0.3646363707,True,False,True,False,0,True,True,0.003261797553,0.1623522612,0.007289941608,0.04414582154,0.6545587786,0.0002354055959,True,True,True,True
fsi_9af57a66547b,0,True,True,-0.06064461293,-0.2687563434,0.03120385041,0.2986404135,0.05195604748,0.3681559425,False,False,False,False,0,True,True,0.002721540657,0.2021401907,0.03685469755,0.1343174671,0.9411336008,0.1323386193,True,False,True,False,0,True,True,-0.02924557233,0.04253556561,0.007579428616,0.0390036307,0.0001140637022,0.2754691784,True,False,True,False
fsi_51ec983de563,0,True,True,0.0330226877,0.3522035266,0.03743705688,0.404073777,0.3777305344,0.3834093132,True,False,True,False,0,True,True,0.04427213271,0.1607182468,0.03179210896,0.1385763508,0.1637556131,0.2461378994,True,False,True,False,0,True,True,-0.006674487653,0.08999893989,0.00794523188,0.04873052412,0.4008736058,0.06476599313,True,False,True,False
fsi_244925964119,0,True,True,0.04963028495,0.417793097,0.04438358825,0.4496882716,0.2634762298,0.352851411,True,False,True,False,0,True,True,0.09153314604,0.2991973322,0.03563564079,0.1973594416,0.01021148835,0.1295188159,True,False,True,False,0,True,True,0.008116673593,0.1779964711,0.006805347915,0.04747773003,0.2329906199,0.0001775043956,True,True,True,True
fsi_dc6fd6f17846,0,True,True,0.02616943923,-0.07767783678,0.0423413347,0.2865908044,0.5365365059,0.7863595561,False,False,False,False,0,True,True,0.04443327006,0.1928465963,0.03524442635,0.1626186348,0.2074105957,0.2356686973,True,False,True,False,0,True,True,0.01304915975,0.176349356,0.007542892291,0.04429877449,0.08363131541,6.865245184e-05,True,True,True,True
