fsi_id,gc_fsi_epu_lag1,gc_fsi_epu_lag2,gc_fsi_epu_lag3,gc_fsi_epu_lag4,gc_fsi_epu_lag5,gc_fsi_epu_lag6,gc_fsi_epu_lag7,gc_fsi_epu_lag8,gc_fsi_epu_lag9,gc_fsi_epu_lag10,gc_fsi_epu_lag11,gc_fsi_epu_lag12,gc_epu_fsi_lag1,gc_epu_fsi_lag2,gc_epu_fsi_lag3,gc_epu_fsi_lag4,gc_epu_fsi_lag5,gc_epu_fsi_lag6,gc_epu_fsi_lag7,gc_epu_fsi_lag8,gc_epu_fsi_lag9,gc_epu_fsi_lag10,gc_epu_fsi_lag11,gc_epu_fsi_lag12,gc_fsi_cfsi_lag1,gc_fsi_cfsi_lag2,gc_fsi_cfsi_lag3,gc_fsi_cfsi_lag4,gc_fsi_cfsi_lag5,gc_fsi_cfsi_lag6,gc_fsi_cfsi_lag7,gc_fsi_cfsi_lag8,gc_fsi_cfsi_lag9,gc_fsi_cfsi_lag10,gc_fsi_cfsi_lag11,gc_fsi_cfsi_lag12,gc_cfsi_fsi_lag1,gc_cfsi_fsi_lag2,gc_cfsi_fsi_lag3,gc_cfsi_fsi_lag4,gc_cfsi_fsi_lag5,gc_cfsi_fsi_lag6,gc_cfsi_fsi_lag7,gc_cfsi_fsi_lag8,gc_cfsi_fsi_lag9,gc_cfsi_fsi_lag10,gc_cfsi_fsi_lag11,gc_cfsi_fsi_lag12,gc_fsi_vixc_lag1,gc_fsi_vixc_lag2,gc_fsi_vixc_lag3,gc_fsi_vixc_lag4,gc_fsi_vixc_lag5,gc_fsi_vixc_lag6,gc_fsi_vixc_lag7,gc_fsi_vixc_lag8,gc_fsi_vixc_lag9,gc_fsi_vixc_lag10,gc_fsi_vixc_lag11,gc_fsi_vixc_lag12,gc_fsi_vixc_lag13,gc_fsi_vixc_lag14,gc_fsi_vixc_lag15,gc_fsi_vixc_lag16,gc_fsi_vixc_lag17,gc_fsi_vixc_lag18,gc_fsi_vixc_lag19,gc_fsi_vixc_lag20,gc_fsi_vixc_lag21,gc_fsi_vixc_lag22,gc_fsi_vixc_lag23,gc_fsi_vixc_lag24,gc_fsi_vixc_lag25,gc_fsi_vixc_lag26,gc_fsi_vixc_lag27,gc_fsi_vixc_lag28,gc_fsi_vixc_lag29,gc_fsi_vixc_lag30
fsi_5af365e1230b,0.170623,0.013816,0.016832,0.018532,0.027986,0.099252,0.133611,0.104163,0.153827,0.223445,0.313263,0.155885,0.1121,0.21528,0.623103,0.318337,0.453303,0.410345,0.530522,0.388304,0.326084,0.475015,0.517032,0.627921,0.614308,0.708811,0.856959,0.888739,0.872963,0.790867,0.596432,0.657729,0.200667,0.131888,0.29199,0.325136,0.152897,0.253104,0.566392,0.444734,0.30028,0.235896,0.214293,0.083172,0.282894,0.340895,0.379476,0.451165,0.023251,0.012929,0.018081,0.022238,0.056364,0.089652,0.150646,0.203173,0.137616,0.199361,0.192761,0.125404,0.056253,0.082967,0.061166,0.070365,0.086041,0.091771,0.113032,0.131898,0.157866,0.142963,0.165576,0.125286,0.148745,0.115913,0.142926,0.135321,0.136517,0.117966
fsi_ac85e980d3a2,0.300454,0.010971,0.0267,0.028677,0.028222,0.077309,0.134874,0.148367,0.224531,0.311765,0.365354,0.167445,0.403369,0.243369,0.373607,0.121635,0.20633,0.194252,0.251824,0.073588,0.124935,0.263991,0.241257,0.068369,0.545308,0.560448,0.739878,0.893693,0.935735,0.834272,0.873467,0.752898,0.511482,0.282267,0.398084,0.31405,0.058663,0.372346,0.54853,0.265648,0.31427,0.405939,0.499754,0.353492,0.492782,0.556137,0.661314,0.563082,0.058422,0.023213,0.035407,0.016335,0.053533,0.068549,0.101787,0.151663,0.111365,0.1475,0.199959,0.173436,0.012531,0.019862,0.006442,0.009333,0.005297,0.01029,0.013094,0.016403,0.020686,0.013025,0.016772,0.011611,0.016381,0.016659,0.022441,0.032273,0.033935,0.03776
fsi_afebfc28a075,0.154316,0.016063,0.020647,0.02287,0.033032,0.111279,0.149357,0.121531,0.168804,0.2428,0.329469,0.15314,0.110424,0.218708,0.640468,0.377738,0.516359,0.475433,0.580172,0.431661,0.339947,0.496663,0.527487,0.607887,0.648116,0.736868,0.868975,0.900851,0.879493,0.804763,0.635452,0.65758,0.184852,0.141219,0.300286,0.317139,0.134992,0.241277,0.534318,0.426932,0.316647,0.253644,0.259634,0.106924,0.326745,0.368441,0.385835,0.446535,0.027979,0.01455,0.021036,0.02594,0.064883,0.10281,0.17349,0.238318,0.169739,0.242745,0.239433,0.153768,0.063211,0.092759,0.068922,0.080157,0.095809,0.102576,0.125097,0.149243,0.172939,0.156732,0.183063,0.136994,0.158592,0.125202,0.153583,0.145252,0.151139,0.136032
fsi_2b63c82fb266,0.078348,0.067959,0.108199,0.150654,0.033429,0.033921,0.051331,0.034321,0.065085,0.038441,0.068113,0.017377,0.752271,0.630657,0.367015,0.281869,0.383885,0.081197,0.088237,0.118411,0.051482,0.040646,0.066101,0.045861,0.374803,0.55908,0.70296,0.829202,0.892142,0.910069,0.684757,0.522155,0.347551,0.214516,0.242663,0.11693,0.359874,0.593289,0.746002,0.57989,0.177556,0.127686,0.064399,0.096252,0.120682,0.128241,0.086402,0.052875,0.057364,0.064329,0.115584,0.099811,0.135589,0.207942,0.283642,0.271665,0.2294,0.202014,0.269508,0.261082,0.178887,0.23945,0.301897,0.34579,0.394521,0.380978,0.41356,0.460404,0.418898,0.450474,0.402212,0.432167,0.54148,0.59012,0.665832,0.62962,0.702134,0.546405
fsi_420e3328becd,0.178691,0.012706,0.015316,0.016835,0.025758,0.094588,0.127189,0.102729,0.150681,0.219192,0.309179,0.156234,0.111022,0.217104,0.622419,0.304513,0.435034,0.401855,0.523354,0.384987,0.325872,0.47553,0.515491,0.633845,0.622525,0.721519,0.863169,0.89388,0.883479,0.803444,0.593129,0.655478,0.19968,0.126859,0.285083,0.318529,0.151056,0.260369,0.565341,0.456952,0.307755,0.252019,0.225329,0.083069,0.286008,0.346285,0.385611,0.458712,0.021435,0.012128,0.017255,0.022632,0.055425,0.086944,0.147987,0.198726,0.136058,0.197523,0.190027,0.120991,0.052001,0.077726,0.057903,0.066591,0.082159,0.088032,0.10791,0.127067,0.152751,0.139512,0.160911,0.125838,0.149825,0.118329,0.145716,0.134922,0.136796,0.118756
fsi_e73882601889,0.32926,0.006821,0.016654,0.017288,0.017875,0.057248,0.104133,0.111545,0.185574,0.276373,0.334476,0.170245,0.400637,0.250803,0.38233,0.099775,0.171166,0.164149,0.209277,0.059075,0.105369,0.226418,0.209547,0.051111,0.557188,0.545051,0.731738,0.887367,0.928636,0.836373,0.869344,0.770245,0.539797,0.297681,0.4104,0.303661,0.068878,0.386337,0.555142,0.274277,0.321189,0.425943,0.517336,0.349636,0.511174,0.586912,0.698059,0.578982,0.058153,0.018674,0.028313,0.015109,0.049863,0.062517,0.093609,0.138966,0.101851,0.133908,0.18286,0.158655,0.010463,0.017088,0.005495,0.008178,0.005458,0.010385,0.013422,0.016774,0.021403,0.013398,0.017253,0.01211,0.017491,0.017762,0.02378,0.033812,0.035848,0.040863
fsi_c7378a61f29c,0.166859,0.017375,0.027386,0.030196,0.044472,0.126304,0.162355,0.141202,0.191434,0.281992,0.35852,0.150632,0.127583,0.237422,0.687007,0.454454,0.602301,0.545077,0.657417,0.503517,0.43855,0.617165,0.63944,0.644156,0.552585,0.684155,0.806822,0.844371,0.863112,0.76153,0.660137,0.666069,0.155192,0.145171,0.308578,0.307866,0.154697,0.231951,0.561989,0.416354,0.294893,0.224562,0.243291,0.105617,0.344128,0.386332,0.357248,0.442838,0.067143,0.036573,0.048687,0.04242,0.117186,0.180107,0.267697,0.369212,0.263882,0.357921,0.354951,0.265861,0.130949,0.166772,0.123368,0.139488,0.162999,0.151033,0.194808,0.225623,0.249762,0.240596,0.283018,0.20826,0.222339,0.17387,0.20735,0.216695,0.211147,0.207477
fsi_feba9af462e9,0.336266,0.006047,0.014787,0.015344,0.016499,0.055489,0.100366,0.108818,0.18357,0.274734,0.329602,0.164774,0.393378,0.261239,0.412751,0.104111,0.175873,0.178554,0.215405,0.065706,0.120772,0.253998,0.224766,0.055169,0.536448,0.565377,0.748382,0.900837,0.944376,0.869295,0.889758,0.799345,0.574791,0.311942,0.427468,0.308267,0.064755,0.390236,0.580645,0.298782,0.334748,0.441467,0.529817,0.344829,0.518594,0.595632,0.699641,0.585117,0.063258,0.022039,0.033207,0.016183,0.052634,0.062462,0.094031,0.138297,0.101618,0.133173,0.180781,0.160322,0.012487,0.020073,0.006416,0.009381,0.005731,0.010504,0.01353,0.016661,0.021449,0.013784,0.017849,0.012864,0.018401,0.019305,0.025728,0.036184,0.037897,0.043468
fsi_948288456fa8,0.174181,0.012178,0.015033,0.016355,0.024704,0.090074,0.119078,0.093231,0.138739,0.209169,0.295179,0.148343,0.109326,0.214503,0.630532,0.316902,0.444153,0.402643,0.514594,0.372618,0.304433,0.455,0.496331,0.602904,0.631775,0.696229,0.843697,0.880992,0.863988,0.791966,0.582851,0.635184,0.185432,0.129404,0.2878,0.311604,0.148666,0.247851,0.539308,0.429417,0.302672,0.249245,0.23604,0.090499,0.300289,0.36289,0.398627,0.468533,0.022145,0.010559,0.014924,0.021357,0.050659,0.081398,0.141436,0.193407,0.136143,0.19877,0.190576,0.123355,0.048968,0.07398,0.056814,0.068309,0.085314,0.092478,0.114398,0.135297,0.160317,0.143133,0.165474,0.125939,0.150302,0.117889,0.145881,0.139158,0.143128,0.127519
fsi_53eb804bb056,0.072786,0.07741,0.132582,0.177584,0.056104,0.054446,0.079263,0.054034,0.095203,0.060595,0.100999,0.031534,0.70641,0.631359,0.30199,0.27919,0.362386,0.077177,0.079055,0.099876,0.037122,0.028447,0.050206,0.040967,0.350055,0.492155,0.679539,0.81122,0.861092,0.89,0.605461,0.514346,0.318078,0.186922,0.216922,0.101592,0.361826,0.567833,0.70044,0.554644,0.160384,0.101862,0.03854,0.064804,0.080151,0.091391,0.06883,0.048606,0.058977,0.067538,0.120627,0.111001,0.142408,0.218087,0.288544,0.29035,0.247157,0.212317,0.282136,0.290774,0.214815,0.282309,0.351763,0.405114,0.452894,0.407285,0.438384,0.482428,0.428449,0.452235,0.423363,0.458582,0.544886,0.61028,0.676289,0.634212,0.696413,0.585792
fsi_4a3bc529b787,0.182422,0.011186,0.012923,0.014356,0.022736,0.086609,0.115065,0.09411,0.139466,0.20798,0.298107,0.1519,0.109948,0.219811,0.62458,0.293668,0.423591,0.392272,0.514767,0.383856,0.325555,0.475966,0.51038,0.629462,0.628747,0.727463,0.864042,0.8968,0.884111,0.814469,0.593664,0.657915,0.208947,0.1304,0.288125,0.318772,0.150545,0.262531,0.565452,0.46697,0.313036,0.264266,0.228548,0.084676,0.295984,0.360495,0.397875,0.473765,0.020134,0.011698,0.016877,0.023736,0.056659,0.087886,0.150321,0.198912,0.139823,0.202763,0.192593,0.122717,0.0537,0.080648,0.060293,0.068911,0.085638,0.091829,0.110725,0.13142,0.158399,0.145296,0.166495,0.131673,0.156938,0.121766,0.149795,0.141083,0.143753,0.126344
fsi_3c44e695a104,0.143573,0.008811,0.018563,0.024414,0.060191,0.140629,0.200465,0.170704,0.252667,0.262635,0.239077,0.134152,0.256306,0.518778,0.778388,0.203982,0.27608,0.326186,0.427418,0.24645,0.283161,0.450283,0.512523,0.268582,0.322264,0.450944,0.652546,0.822073,0.755182,0.726344,0.724919,0.656876,0.327433,0.225311,0.268071,0.236161,0.11847,0.469125,0.394427,0.122156,0.135471,0.188208,0.247975,0.166923,0.328103,0.366779,0.581582,0.490641,0.071859,0.024113,0.025554,0.01329,0.047685,0.061972,0.085999,0.135149,0.077228,0.107009,0.122301,0.070409,0.018923,0.030486,0.024638,0.032955,0.044084,0.045098,0.065101,0.073842,0.096993,0.076056,0.095186,0.070119,0.095089,0.096445,0.09176,0.100527,0.104721,0.085115
fsi_a07a5c2dca6f,0.59683,0.084035,0.02751,0.058281,0.097782,0.264465,0.455373,0.245179,0.378193,0.241415,0.345095,0.210374,0.11944,0.028107,0.150025,0.014613,0.017526,0.03352,0.068601,0.028473,0.054581,0.104961,0.1507,0.080503,0.118006,0.25631,0.337612,0.501768,0.662135,0.737036,0.828863,0.86409,0.738989,0.525178,0.46796,0.532664,0.003367,0.052415,0.199915,0.14535,0.109295,0.178198,0.224601,0.038625,0.074724,0.164969,0.259067,0.255116,0.111687,0.117355,0.196384,0.230761,0.317491,0.282859,0.386074,0.507736,0.423089,0.479689,0.522078,0.524761,0.266664,0.35404,0.32121,0.305614,0.36477,0.372054,0.427339,0.438293,0.498428,0.540041,0.527556,0.427216,0.503909,0.471993,0.526015,0.404795,0.360282,0.388355
fsi_84659a0e8d32,0.14857,0.007916,0.016711,0.021519,0.054164,0.132371,0.189021,0.167075,0.244427,0.254959,0.231684,0.131306,0.253824,0.521724,0.786714,0.193389,0.264321,0.321458,0.422941,0.248882,0.288067,0.455746,0.516264,0.27142,0.328798,0.461252,0.658765,0.825514,0.775542,0.747354,0.735735,0.662775,0.324704,0.215059,0.258073,0.225728,0.117251,0.475062,0.400499,0.126653,0.140605,0.200603,0.261091,0.169205,0.330335,0.372101,0.587365,0.498705,0.073539,0.024534,0.026518,0.014934,0.051603,0.064999,0.09106,0.14169,0.082804,0.114832,0.130094,0.073649,0.019326,0.031268,0.025629,0.033871,0.045105,0.046366,0.066804,0.075767,0.098756,0.077919,0.097484,0.072842,0.098629,0.101226,0.098348,0.105788,0.110905,0.09123
fsi_c3c95391066e,0.187315,0.010257,0.012502,0.013685,0.022137,0.081303,0.107835,0.086341,0.124246,0.194429,0.25661,0.121393,0.116327,0.237824,0.688909,0.368187,0.510455,0.440065,0.546189,0.404162,0.317307,0.473396,0.496731,0.562235,0.742856,0.785319,0.880662,0.923958,0.915677,0.849517,0.646293,0.678273,0.213969,0.168137,0.356604,0.358778,0.130679,0.215969,0.48277,0.3944,0.32225,0.275482,0.272763,0.12641,0.359636,0.430534,0.448177,0.50667,0.033829,0.015437,0.022196,0.03745,0.077547,0.118928,0.197915,0.265358,0.181725,0.259441,0.246066,0.142589,0.046713,0.070976,0.056941,0.068466,0.08604,0.090834,0.11514,0.133965,0.157813,0.141532,0.167747,0.1269,0.145025,0.113434,0.139189,0.133772,0.141103,0.133684
fsi_8b4df67a810a,0.132917,0.009958,0.020947,0.027612,0.065856,0.147521,0.208867,0.18028,0.259177,0.271898,0.252034,0.139013,0.255933,0.531748,0.785311,0.220869,0.294804,0.342598,0.434708,0.250995,0.289111,0.45774,0.515005,0.264612,0.336283,0.458739,0.65852,0.82593,0.751101,0.7162,0.722267,0.643905,0.318465,0.231595,0.278152,0.248851,0.11602,0.457348,0.37775,0.111246,0.128538,0.176164,0.235689,0.164389,0.313857,0.349174,0.558862,0.47986,0.075977,0.024788,0.026529,0.01392,0.049017,0.064072,0.090699,0.141898,0.088744,0.121805,0.139515,0.082477,0.021797,0.034946,0.028603,0.038792,0.050936,0.053109,0.075991,0.089152,0.114092,0.091143,0.11291,0.085702,0.115197,0.115548,0.110467,0.120573,0.125827,0.101521
fsi_e6a7f8a38a7e,0.436594,0.052833,0.01556,0.026409,0.044005,0.143955,0.281984,0.149613,0.250075,0.153646,0.236128,0.12332,0.122749,0.037026,0.197706,0.027462,0.033297,0.055414,0.109899,0.04877,0.073185,0.132294,0.202117,0.070189,0.15036,0.322434,0.399704,0.583218,0.718718,0.771187,0.859234,0.879598,0.766866,0.568368,0.496895,0.575421,0.003056,0.042057,0.177682,0.145075,0.124331,0.191151,0.239922,0.042976,0.068942,0.163911,0.26081,0.268438,0.112875,0.118893,0.203529,0.265385,0.33976,0.287899,0.394006,0.523348,0.426133,0.476985,0.522411,0.55228,0.24437,0.327848,0.325292,0.295449,0.352257,0.36641,0.418538,0.430874,0.488097,0.526502,0.556574,0.464894,0.539917,0.495109,0.551033,0.436008,0.403286,0.435627
fsi_9a4fef897583,0.133212,0.01115,0.023806,0.031947,0.073996,0.159443,0.22488,0.197725,0.274994,0.28235,0.254747,0.131929,0.262185,0.538182,0.779494,0.236378,0.310779,0.357143,0.448874,0.261523,0.300592,0.473564,0.532042,0.253858,0.339282,0.463499,0.65714,0.822605,0.74723,0.720715,0.729776,0.644055,0.309194,0.222718,0.265813,0.246388,0.106127,0.456848,0.373343,0.120155,0.138863,0.186419,0.248007,0.180563,0.334531,0.368731,0.56739,0.47847,0.074189,0.024489,0.027911,0.015431,0.053012,0.068338,0.095918,0.148561,0.089849,0.125722,0.146483,0.082879,0.020253,0.032509,0.026779,0.036008,0.046861,0.048864,0.069784,0.082471,0.105783,0.082932,0.102607,0.076475,0.102566,0.102211,0.097882,0.108185,0.1131,0.091712
fsi_24c97e9e8f18,0.369684,0.128149,0.200521,0.166553,0.125254,0.021996,0.038761,0.039172,0.044189,0.081023,0.08281,0.069762,0.238106,0.414807,0.473313,0.072586,0.103291,0.109738,0.21883,0.291863,0.279266,0.267888,0.387938,0.337812,0.399906,0.151794,0.291402,0.371033,0.451017,0.524218,0.629801,0.568089,0.635573,0.400521,0.50399,0.569859,0.011476,0.147822,0.254229,0.302933,0.362914,0.48826,0.484695,0.598837,0.606481,0.611736,0.533889,0.862629,0.182465,0.194657,0.246159,0.024287,0.093338,0.108287,0.122662,0.189331,0.165888,0.174581,0.171621,0.192652,0.046691,0.068332,0.053186,0.020158,0.023895,0.047557,0.050822,0.070404,0.087035,0.062511,0.070331,0.076511,0.080581,0.081274,0.099364,0.130318,0.086408,0.100691
fsi_680e8e786bbc,0.560479,0.095402,0.033187,0.069861,0.116888,0.29002,0.485535,0.265379,0.398215,0.252789,0.357581,0.216932,0.126242,0.027001,0.129723,0.01491,0.019988,0.036071,0.073225,0.026535,0.054239,0.100306,0.136501,0.076427,0.117528,0.26139,0.339675,0.530069,0.688636,0.755843,0.841185,0.869429,0.756051,0.542233,0.490675,0.571939,0.003075,0.047859,0.195559,0.137597,0.100373,0.158409,0.196942,0.037478,0.075622,0.157434,0.244307,0.256073,0.118429,0.126448,0.203035,0.23542,0.320373,0.294085,0.401196,0.534737,0.471591,0.536023,0.585955,0.588506,0.32164,0.414326,0.365864,0.350066,0.413291,0.425657,0.480044,0.489625,0.550808,0.590632,0.578182,0.465037,0.543542,0.522142,0.576106,0.436283,0.393755,0.422072
fsi_74455bdf031b,0.7082,0.512741,0.039923,0.098178,0.135718,0.22493,0.441083,0.160672,0.263307,0.175341,0.277893,0.145779,0.154725,0.026533,0.158181,0.014072,0.017599,0.033427,0.067306,0.029127,0.057603,0.110065,0.156503,0.087509,0.132711,0.259906,0.369857,0.50851,0.664804,0.750716,0.828791,0.877867,0.727713,0.50603,0.445182,0.492969,0.003533,0.050676,0.191805,0.143194,0.11014,0.180079,0.220033,0.038025,0.073389,0.161896,0.257828,0.257458,0.115686,0.120164,0.199671,0.242503,0.329603,0.300418,0.40963,0.535903,0.447491,0.50744,0.549701,0.549127,0.28962,0.381421,0.347195,0.333122,0.395053,0.399904,0.455939,0.465756,0.525198,0.568652,0.554614,0.446568,0.526397,0.489634,0.545456,0.420742,0.380968,0.411341
fsi_ae53f18060de,0.151357,0.006682,0.013914,0.018003,0.046916,0.121156,0.173129,0.154171,0.226802,0.243177,0.221099,0.124332,0.251921,0.530704,0.805325,0.185417,0.255872,0.316168,0.416645,0.253393,0.293303,0.459331,0.519987,0.279393,0.328801,0.462631,0.658581,0.825299,0.775143,0.75477,0.738202,0.672951,0.340972,0.221081,0.268967,0.226558,0.115538,0.476338,0.405792,0.130186,0.144113,0.208058,0.266396,0.173187,0.340188,0.384862,0.60459,0.518437,0.072202,0.023999,0.026093,0.016118,0.05434,0.06712,0.094206,0.145695,0.088553,0.122042,0.135432,0.076912,0.020946,0.033871,0.027784,0.036279,0.048427,0.049524,0.07081,0.080687,0.104672,0.082991,0.103711,0.078458,0.105905,0.107962,0.105731,0.114894,0.120672,0.100636
fsi_6ef91e62ffa2,0.54595,0.101074,0.036099,0.068426,0.11265,0.285075,0.48063,0.257166,0.384472,0.223671,0.324181,0.185702,0.130772,0.029559,0.144103,0.020519,0.026524,0.045772,0.087911,0.035343,0.066897,0.116052,0.157864,0.069398,0.108588,0.249145,0.315574,0.506224,0.658631,0.721873,0.809855,0.841332,0.71569,0.503373,0.459714,0.561455,0.002819,0.047423,0.1964,0.1485,0.114166,0.173701,0.215784,0.049346,0.101448,0.200548,0.294807,0.290109,0.119227,0.131817,0.215468,0.243179,0.336269,0.298846,0.408427,0.546196,0.466816,0.527809,0.57777,0.581002,0.2977,0.384797,0.336752,0.321669,0.384648,0.398172,0.446728,0.457212,0.517201,0.556869,0.554444,0.443738,0.519725,0.493353,0.548747,0.422119,0.379784,0.408286
fsi_19a6724ce4d8,0.349591,0.188615,0.300782,0.277517,0.197448,0.050592,0.093732,0.10707,0.118335,0.20335,0.202264,0.172569,0.216313,0.423887,0.453,0.094566,0.142072,0.125188,0.258707,0.344397,0.302083,0.302443,0.454766,0.350262,0.583218,0.119261,0.217401,0.28858,0.355636,0.46679,0.548083,0.525753,0.587565,0.336981,0.443821,0.567683,0.010349,0.10066,0.189077,0.248377,0.31753,0.430028,0.423891,0.531746,0.525293,0.513739,0.507901,0.869741,0.115946,0.099053,0.124814,0.029161,0.101106,0.131016,0.147028,0.232624,0.212849,0.223771,0.238747,0.270503,0.042441,0.063831,0.050577,0.01878,0.020675,0.042499,0.043845,0.066677,0.085288,0.058507,0.065439,0.071691,0.071677,0.083898,0.097332,0.128908,0.078321,0.092944
fsi_2d40e0195a3b,0.621222,0.100971,0.037494,0.078095,0.126585,0.316821,0.51526,0.256649,0.397802,0.242944,0.340041,0.202087,0.128293,0.02976,0.145483,0.013447,0.016968,0.036026,0.072628,0.031238,0.063948,0.116512,0.166505,0.09745,0.112341,0.250748,0.327287,0.494352,0.66086,0.740394,0.827912,0.873105,0.764887,0.571841,0.503799,0.565147,0.003131,0.052335,0.202816,0.142984,0.100167,0.162474,0.202008,0.037724,0.080698,0.167137,0.267419,0.272388,0.113242,0.120861,0.199416,0.227189,0.321344,0.298993,0.405956,0.534724,0.444024,0.510714,0.558415,0.549926,0.305174,0.394709,0.346841,0.339605,0.402651,0.406412,0.462041,0.470113,0.52951,0.56829,0.537598,0.420561,0.497929,0.475891,0.532007,0.418884,0.371297,0.396987
fsi_98ef577c2a0d,0.360874,0.005139,0.012389,0.013069,0.013922,0.043613,0.079398,0.088129,0.139007,0.21563,0.251321,0.126319,0.424991,0.296402,0.43953,0.12369,0.210123,0.197973,0.254654,0.076463,0.11705,0.241088,0.229228,0.043926,0.621816,0.599302,0.756011,0.907292,0.946576,0.851246,0.899051,0.796178,0.565818,0.326228,0.438257,0.329816,0.059011,0.332509,0.515955,0.255991,0.317791,0.414305,0.493938,0.364729,0.531017,0.609312,0.714792,0.623942,0.060551,0.017615,0.02705,0.021349,0.065074,0.07953,0.118923,0.169211,0.123644,0.159262,0.215432,0.182037,0.010787,0.01766,0.006472,0.0095,0.007016,0.013355,0.017181,0.020735,0.025583,0.01586,0.01982,0.013438,0.018876,0.017795,0.023812,0.034036,0.035855,0.041409
fsi_4a246ea41ca0,0.147904,0.007803,0.016652,0.021214,0.052161,0.12752,0.183303,0.15747,0.230174,0.24724,0.227059,0.128283,0.252193,0.524868,0.780857,0.193271,0.266286,0.314227,0.410583,0.241561,0.275481,0.436937,0.498704,0.246595,0.338594,0.447127,0.646158,0.813374,0.742787,0.720825,0.717273,0.653716,0.324193,0.223612,0.267525,0.235534,0.118217,0.46114,0.375235,0.115386,0.135111,0.19202,0.252548,0.171822,0.333158,0.374533,0.598728,0.501811,0.06717,0.019473,0.021679,0.014348,0.047074,0.060291,0.085347,0.133876,0.078448,0.10793,0.123201,0.07048,0.016152,0.026687,0.022279,0.030511,0.042347,0.04453,0.064526,0.07458,0.097708,0.076462,0.095477,0.070753,0.09697,0.098058,0.094783,0.104451,0.110123,0.091925
fsi_7538a7ed7be1,0.348178,0.013254,0.031881,0.038096,0.039653,0.095129,0.156308,0.168727,0.247631,0.343476,0.39355,0.190352,0.444341,0.235108,0.3769,0.159047,0.256,0.245758,0.283692,0.08951,0.158808,0.327329,0.333263,0.097287,0.487019,0.541699,0.696625,0.86944,0.931806,0.792116,0.868595,0.713615,0.468984,0.279593,0.395497,0.317563,0.066088,0.381391,0.60189,0.257836,0.273186,0.355883,0.444922,0.326283,0.426703,0.481037,0.524538,0.529166,0.059237,0.029123,0.041415,0.019068,0.06103,0.081734,0.113497,0.174303,0.136195,0.181479,0.241287,0.211641,0.016015,0.02514,0.00842,0.012001,0.006791,0.011773,0.014954,0.017787,0.02207,0.015334,0.019836,0.01435,0.020164,0.021346,0.02812,0.040688,0.039852,0.047108
fsi_6eeca4d03e94,0.633777,0.097513,0.036028,0.074742,0.120167,0.318061,0.517992,0.259583,0.401059,0.233417,0.324465,0.186321,0.129435,0.035174,0.170965,0.015347,0.019405,0.042866,0.083271,0.037985,0.074227,0.137327,0.194805,0.11289,0.107724,0.24689,0.311458,0.466835,0.635531,0.720094,0.814425,0.861505,0.73994,0.534704,0.477468,0.540063,0.00315,0.05307,0.209471,0.151506,0.106315,0.173867,0.217681,0.039906,0.079101,0.171,0.272927,0.266767,0.123589,0.132326,0.219476,0.24829,0.34801,0.311118,0.419521,0.546786,0.452856,0.515276,0.561997,0.554347,0.307691,0.398276,0.364142,0.358887,0.422765,0.428668,0.486852,0.49115,0.54979,0.589762,0.557999,0.450594,0.527647,0.505723,0.561704,0.442042,0.391161,0.417406
fsi_35874e236b42,0.618534,0.086426,0.031099,0.06448,0.10287,0.292939,0.489443,0.244423,0.37553,0.217906,0.303099,0.170645,0.123769,0.0412,0.194354,0.016469,0.022035,0.049304,0.095042,0.043978,0.084246,0.154926,0.220305,0.131982,0.109147,0.247329,0.305545,0.453529,0.621807,0.707066,0.805552,0.85518,0.731917,0.516521,0.4646,0.524226,0.003206,0.050644,0.209264,0.153609,0.110664,0.180971,0.222414,0.04142,0.080157,0.177504,0.284489,0.275872,0.127,0.135865,0.228034,0.264622,0.36217,0.316071,0.424573,0.548528,0.451864,0.516561,0.562312,0.558627,0.317633,0.409126,0.376878,0.37351,0.437965,0.44137,0.502333,0.50506,0.563091,0.604314,0.573664,0.473366,0.549271,0.519844,0.573381,0.459288,0.409538,0.438115
fsi_712125a795f0,0.345138,0.097076,0.171928,0.158908,0.125531,0.029871,0.051035,0.054252,0.0577,0.103166,0.090308,0.073237,0.240324,0.443711,0.542519,0.060936,0.088431,0.085543,0.177414,0.249357,0.237968,0.211959,0.322979,0.310917,0.404826,0.139882,0.291923,0.342769,0.433737,0.500785,0.622855,0.564787,0.614205,0.409883,0.500884,0.528427,0.012879,0.149107,0.267268,0.276145,0.340972,0.472149,0.455559,0.569136,0.576586,0.571779,0.535255,0.861666,0.180375,0.19745,0.238558,0.016017,0.062863,0.075105,0.091824,0.14954,0.135594,0.128878,0.11542,0.132268,0.032283,0.048334,0.034865,0.012636,0.015053,0.029326,0.031997,0.045906,0.058902,0.044918,0.051767,0.054196,0.059099,0.06068,0.075871,0.101858,0.069676,0.077242
